"CustomerID","TotalSpend","Segment"
15181,698.68,"Medium value"
15182,622.85,"Low value"
15184,406.76,"Low value"
15185,310.62,"Low value"
15186,411.41,"Low value"
15187,4884.28,"High value"
15189,16648.64,"High value"
15192,1044.32,"Medium value"
15193,499.32,"Low value"
15194,7711.89,"High value"
15195,3861,"High value"
15197,1502.78,"Medium value"
15198,193.64,"Low value"
15199,1268.7,"Medium value"
15201,1545.24,"Medium value"
15203,1827.8,"High value"
15204,316.58,"Low value"
15205,657.65,"Low value"
15206,420.3,"Low value"
15208,872.62,"Medium value"
15210,331.18,"Low value"
15211,894.41,"Medium value"
15212,114.65,"Low value"
15213,331.65,"Low value"
15214,1661.44,"Medium value"
15215,853.89,"Medium value"
15216,96.6,"Low value"
15218,5756.89,"High value"
15219,305.75,"Low value"
15220,1799,"High value"
15221,692.4,"Medium value"
15222,585,"Low value"
15223,1056.6,"Medium value"
15224,333.68,"Low value"
15225,409.4,"Low value"
15226,154.41,"Low value"
15227,1219.4,"Medium value"
15228,3396.46,"High value"
15230,429.6,"Low value"
15232,612.06,"Low value"
15234,197,"Low value"
15235,2247.51,"High value"
15236,321.05,"Low value"
15237,1412.32,"Medium value"
15238,1087.44,"Medium value"
15239,796.84,"Medium value"
15240,1727.57,"High value"
15241,1774.29,"High value"
15243,316.68,"Low value"
15244,631.57,"Low value"
15245,2515.84,"High value"
15246,514.15,"Low value"
15247,356,"Low value"
15249,6719.56,"High value"
15251,10642.87,"High value"
15252,740.78,"Medium value"
15253,921.1,"Medium value"
15254,300.36,"Low value"
15255,890.85,"Medium value"
15256,98.45,"Low value"
15257,402.15,"Low value"
15258,623.16,"Low value"
15260,1840.77,"High value"
15261,254.82,"Low value"
15262,178.95,"Low value"
15263,156.51,"Low value"
15264,393.74,"Low value"
15265,1506.12,"Medium value"
15266,119.3,"Low value"
15267,1717.36,"High value"
15269,408.8,"Low value"
15270,2460.78,"High value"
15271,2528.32,"High value"
15272,721.94,"Medium value"
15274,716.57,"Medium value"
15275,621.09,"Low value"
15276,135.31,"Low value"
15277,255.9,"Low value"
15279,303.61,"Low value"
15280,113.12,"Low value"
15281,2424.35,"High value"
15286,240.55,"Low value"
15287,488.14,"Low value"
15288,2306.52,"High value"
15289,944.46,"Medium value"
15290,8082.67,"High value"
15291,4740.09,"High value"
15292,180.94,"Low value"
15296,3735.41,"High value"
15297,648.84,"Low value"
15298,5825.7,"High value"
15299,5226.93,"High value"
15300,496.44,"Low value"
15301,5112.58,"High value"
15303,574.02,"Low value"
15304,708.5,"Medium value"
15306,1174.35,"Medium value"
15307,205.3,"Low value"
15308,318.67,"Low value"
15311,62116.46,"High value"
15312,928.6,"Medium value"
15313,52,"Low value"
15314,327.97,"Low value"
15315,589.46,"Low value"
15316,165,"Low value"
15318,312.62,"Low value"
15319,204.5,"Low value"
15320,267.13,"Low value"
15321,2845.89,"High value"
15322,756.39,"Medium value"
15325,162.29,"Low value"
15326,311.71,"Low value"
15327,208.75,"Low value"
15329,1093.9,"Medium value"
15330,714.96,"Medium value"
15332,1661.06,"Medium value"
15333,1028.56,"Medium value"
15334,351.67,"Low value"
15335,173.97,"Low value"
15339,590.57,"Low value"
15341,2020.52,"High value"
15342,420.42,"Low value"
15343,364.5,"Low value"
15344,651.3,"Low value"
15345,419.39,"Low value"
15346,252.42,"Low value"
15347,201.6,"Low value"
15348,158.04,"Low value"
15349,473.81,"Low value"
15350,115.65,"Low value"
15351,2058.08,"High value"
15353,777.02,"Medium value"
15355,277.05,"Low value"
15356,2766.5,"High value"
15358,8459.6,"High value"
15360,427.93,"Low value"
15361,418.92,"Low value"
15363,333.95,"Low value"
15364,913.19,"Medium value"
15365,3298.19,"High value"
15366,602.51,"Low value"
15367,1887.49,"High value"
15368,446.94,"Low value"
15369,1592.49,"Medium value"
15370,2411.55,"High value"
15372,2007.4,"High value"
15373,2618.71,"High value"
15374,168,"Low value"
15376,1233.36,"Medium value"
15379,3774.69,"High value"
15380,1698.16,"High value"
15381,596.85,"Low value"
15382,5983.56,"High value"
15384,649.06,"Low value"
15385,316.88,"Low value"
15386,394.14,"Low value"
15388,140.54,"Low value"
15389,500,"Low value"
15392,1555.33,"Medium value"
15393,231.86,"Low value"
15394,2183.54,"High value"
15395,107.45,"Low value"
15396,288.18,"Low value"
15397,94,"Low value"
15398,1351.43,"Medium value"
15399,815.77,"Medium value"
15400,765.7,"Medium value"
15402,626.77,"Low value"
15405,349.1,"Low value"
15406,594.81,"Low value"
15407,1056.44,"Medium value"
15408,267.18,"Low value"
15410,3450.84,"High value"
15411,1371.38,"Medium value"
15412,190.53,"Low value"
15414,774.9,"Medium value"
15415,572.81,"Low value"
15416,3994.27,"High value"
15417,508.8,"Low value"
15419,135.86,"Low value"
15421,950.36,"Medium value"
15422,97.7,"Low value"
15423,43.5,"Low value"
15424,383.34,"Low value"
15426,1464.88,"Medium value"
15427,1483.14,"Medium value"
15428,93.78,"Low value"
15429,429.8,"Low value"
15432,171.19,"Low value"
15433,648.73,"Low value"
15434,1085.48,"Medium value"
15435,149.29,"Low value"
15436,1122.53,"Medium value"
15437,200.16,"Low value"
15438,156.58,"Low value"
15440,383.68,"Low value"
15442,594,"Low value"
15443,3261.66,"High value"
15444,1418.26,"Medium value"
15445,113.5,"Low value"
15447,155.17,"Low value"
15448,494.64,"Low value"
15449,977.82,"Medium value"
15450,429.84,"Low value"
15452,538.73,"Low value"
15453,1388.37,"Medium value"
15454,179.1,"Low value"
15456,447.22,"Low value"
15457,237.07,"Low value"
15458,161.64,"Low value"
15460,216.76,"Low value"
15462,234.6,"Low value"
15463,126.14,"Low value"
15464,1048.85,"Medium value"
15465,7764.22,"High value"
15466,334.53,"Low value"
15467,537.88,"Low value"
15468,496.56,"Low value"
15469,572.6,"Low value"
15471,469.48,"Low value"
15472,371.56,"Low value"
15473,2077.2,"High value"
15475,454.11,"Low value"
15478,1441.42,"Medium value"
15480,905.5,"Medium value"
15482,15541.2,"High value"
15483,233.81,"Low value"
15484,3625.51,"High value"
15485,2575,"High value"
15488,91.32,"Low value"
15489,1178.53,"Medium value"
15491,3109.33,"High value"
15492,659.46,"Low value"
15493,2036.35,"High value"
15494,1299.23,"Medium value"
15497,1264.7,"Medium value"
15498,14236.34,"High value"
15500,1131.56,"Medium value"
15502,15228.4,"High value"
15503,147.09,"Low value"
15504,52.83,"Low value"
15505,3724.78,"High value"
15506,979.26,"Medium value"
15507,492.36,"Low value"
15508,1000.27,"Medium value"
15510,250,"Low value"
15511,909.23,"Medium value"
15512,121,"Low value"
15513,14996.36,"High value"
15514,5315.73,"High value"
15516,62.43,"Low value"
15517,267.03,"Low value"
15518,1973.01,"High value"
15520,343.5,"Low value"
15521,3425.75,"High value"
15522,398.84,"Low value"
15523,412.01,"Low value"
15524,440,"Low value"
15525,840.82,"Medium value"
15526,148.44,"Low value"
15527,2510.74,"High value"
15528,229.33,"Low value"
15529,4022.68,"High value"
15530,1502.35,"Medium value"
15531,2007.44,"High value"
15532,1644.78,"Medium value"
15533,868.22,"Medium value"
15535,612.9,"Low value"
15537,110.92,"Low value"
15539,538.46,"Low value"
15540,213.3,"Low value"
15541,85.13,"Low value"
15543,127.86,"Low value"
15544,3550.91,"High value"
15545,292.72,"Low value"
15547,4954.84,"High value"
15549,1730.76,"High value"
15550,575.63,"Low value"
15551,436.06,"Low value"
15552,90.12,"Low value"
15553,437.23,"Low value"
15554,217.2,"Low value"
15555,4852.14,"High value"
15556,279.77,"Low value"
15557,473.65,"Low value"
15561,878.44,"Medium value"
15562,134.55,"Low value"
15563,1481.19,"Medium value"
15565,173.16,"Low value"
15567,186.01,"Low value"
15568,758.29,"Medium value"
15569,1375.71,"Medium value"
15570,4221.07,"High value"
15571,650.43,"Low value"
15572,2552.86,"High value"
15573,607.45,"Low value"
15574,702.25,"Medium value"
15576,940.67,"Medium value"
15577,258.88,"Low value"
15578,127.1,"Low value"
15579,348.6,"Low value"
15581,3929.97,"High value"
15582,682.91,"Medium value"
15584,727.61,"Medium value"
15585,455.3,"Low value"
15587,913.68,"Medium value"
15589,500.48,"Low value"
15590,30.19,"Low value"
15592,388.58,"Low value"
15593,199.8,"Low value"
15594,1776.03,"High value"
15596,1469.84,"Medium value"
15597,333.42,"Low value"
15598,245.68,"Low value"
15599,761.74,"Medium value"
15601,6807.76,"High value"
15602,1512.11,"Medium value"
15603,48.48,"Low value"
15604,216.39,"Low value"
15605,1198.23,"Medium value"
15606,3417.68,"High value"
15607,104.76,"Low value"
15608,1093.68,"Medium value"
15609,326.93,"Low value"
15610,112.46,"Low value"
15611,1614.51,"Medium value"
15612,195.15,"Low value"
15615,10439.44,"High value"
15618,806.671,"Medium value"
15619,336.4,"Low value"
15620,1581.96,"Medium value"
15621,1427.29,"Medium value"
15622,4194.59,"High value"
15623,301.03,"Low value"
15624,588.13,"Low value"
15625,1563.96,"Medium value"
15626,675.8,"Low value"
15628,2874.84,"High value"
15630,1192.3,"Medium value"
15632,3423.31,"High value"
15634,243.55,"Low value"
15636,724.76,"Medium value"
15637,223.36,"Low value"
15638,94,"Low value"
15639,425.32,"Low value"
15640,12597.98,"High value"
15641,1887.2,"High value"
15643,680.6,"Medium value"
15644,813,"Medium value"
15645,612.01,"Low value"
15646,470.14,"Low value"
15648,714.8,"Medium value"
15649,816,"Medium value"
15651,646.3,"Low value"
15652,337.74,"Low value"
15653,877.44,"Medium value"
15654,922.53,"Medium value"
15655,610.02,"Low value"
15656,748.5,"Medium value"
15657,30,"Low value"
15658,1089.3,"Medium value"
15659,306.45,"Low value"
15660,1649.71,"Medium value"
15661,309.8,"Low value"
15663,138.14,"Low value"
15664,414.23,"Low value"
15665,2242.01,"High value"
15667,301.32,"Low value"
15668,76.32,"Low value"
15669,690.99,"Medium value"
15670,173.05,"Low value"
15671,2678.77,"High value"
15673,2881.02,"High value"
15674,3149.18,"High value"
15675,323.69,"Low value"
15676,3547.43,"High value"
15677,657.23,"Low value"
15678,352.7,"Low value"
15679,781.28,"Medium value"
15680,1333.68,"Medium value"
15681,1905.96,"High value"
15683,193.75,"Low value"
15687,3004.7,"High value"
15689,254.1,"Low value"
15690,239.76,"Low value"
15691,136.8,"Low value"
15692,191.04,"Low value"
15694,6535.2,"High value"
15695,409.98,"Low value"
15696,2828.46,"High value"
15699,309.65,"Low value"
15700,729.33,"Medium value"
15701,1542.14,"Medium value"
15703,211.5,"Low value"
15704,2293.62,"High value"
15705,143.1,"Low value"
15706,1119.31,"Medium value"
15707,945.58,"Medium value"
15708,3398.76,"High value"
15709,133.25,"Low value"
15712,1072.36,"Medium value"
15713,366.65,"Low value"
15714,330.88,"Low value"
15716,1118.81,"Medium value"
15717,150.3,"Low value"
15719,5047.26,"High value"
15720,598.73,"Low value"
15721,507.08,"Low value"
15722,2263.91,"High value"
15723,203.1,"Low value"
15724,224.2,"Low value"
15725,415.25,"Low value"
15727,5178.96,"High value"
15728,134.8,"Low value"
15729,108,"Low value"
15730,1133.38,"Medium value"
15732,294.12,"Low value"
15733,162.3,"Low value"
15734,1339.45,"Medium value"
15737,1289.03,"Medium value"
15738,4836.07,"High value"
15739,449.12,"Low value"
15740,154.88,"Low value"
15743,784.46,"Medium value"
15744,34.8,"Low value"
15745,1117.94,"Medium value"
15746,210.8,"Low value"
15747,974.04,"Medium value"
15748,149.31,"Low value"
15749,67532.7,"High value"
15750,2479.73,"High value"
15752,2645.83,"High value"
15753,79.2,"Low value"
15754,461.47,"Low value"
15755,2409.62,"High value"
15756,532.96,"Low value"
15757,714.42,"Medium value"
15758,205.25,"Low value"
15759,253.04,"Low value"
15762,583.75,"Low value"
15763,1125.17,"Medium value"
15764,3314.47,"High value"
15766,315.06,"Low value"
15768,661.83,"Low value"
15769,60681.72,"High value"
15773,635.68,"Low value"
15774,270.8,"Low value"
15775,104.9,"Low value"
15776,241.62,"Low value"
15777,1072.61,"Medium value"
15780,475.28,"Low value"
15781,357.36,"Low value"
15782,2635.54,"High value"
15783,246.3,"Low value"
15785,2354.19,"High value"
15786,5030.2,"High value"
15787,948.05,"Medium value"
15789,351.3,"Low value"
15790,220.85,"Low value"
15791,1620.94,"Medium value"
15793,982.26,"Medium value"
15795,610.01,"Low value"
15796,2756.51,"High value"
15797,2207.4,"High value"
15799,884.14,"Medium value"
15800,699.08,"Medium value"
15801,1085.71,"Medium value"
15802,1354.26,"Medium value"
15803,415.82,"Low value"
15804,4564.23,"High value"
15805,5604.79,"High value"
15806,784.58,"Medium value"
15807,903.9,"Medium value"
15808,3745.17,"High value"
15809,632.33,"Low value"
15810,1638.53,"Medium value"
15811,2265.92,"High value"
15812,1801.14,"High value"
15813,1303.91,"Medium value"
15814,2047.93,"High value"
15815,2100.6,"High value"
15819,1905.45,"High value"
15820,206.98,"Low value"
15821,570.96,"Low value"
15822,885.47,"Medium value"
15823,870.76,"Medium value"
15825,532.94,"Low value"
15826,1659.26,"Medium value"
15827,2030.7,"High value"
15829,636.14,"Low value"
15830,604.3,"Low value"
15831,855.76,"Medium value"
15832,836.79,"Medium value"
15834,2382.6,"High value"
15835,954.09,"Medium value"
15836,157.27,"Low value"
15837,391.98,"Low value"
15838,33935.4,"High value"
15839,1076.24,"Medium value"
15840,365.46,"Low value"
15841,1239.02,"Medium value"
15843,118.95,"Low value"
15844,130.74,"Low value"
15845,3772.67,"High value"
15847,389.27,"Low value"
15850,238.85,"Low value"
15852,160.71,"Low value"
15853,110.8,"Low value"
15854,2974.65,"High value"
15855,712.24,"Medium value"
15856,16601.47,"High value"
15857,297,"Low value"
15858,1438.85,"Medium value"
15860,977.21,"Medium value"
15861,3330.36,"High value"
15862,832.88,"Medium value"
15863,68.84,"Low value"
15864,2102.86,"High value"
15865,895.13,"Medium value"
15866,230.53,"Low value"
15867,3827.49,"High value"
15869,149.64,"Low value"
15870,354.09,"Low value"
15872,360.93,"Low value"
15874,4481.09,"High value"
15877,545.78,"Low value"
15880,373.28,"Low value"
15881,564.54,"Low value"
15882,537.36,"Low value"
15883,396.48,"Low value"
15885,379.35,"Low value"
15886,181.09,"Low value"
15888,195.35,"Low value"
15889,446.87,"Low value"
15891,524.52,"Low value"
15894,263.55,"Low value"
15895,179.17,"Low value"
15897,222.05,"Low value"
15898,1393.08,"Medium value"
15899,56.25,"Low value"
15900,351.11,"Low value"
15901,363.88,"Low value"
15903,5127.18,"High value"
15904,164.68,"Low value"
15906,1613.59,"Medium value"
15907,967.45,"Medium value"
15909,191.94,"Low value"
15910,1232.18,"Medium value"
15912,264.62,"Low value"
15916,1564.94,"Medium value"
15917,123.1,"Low value"
15918,334.23,"Low value"
15919,639.89,"Low value"
15920,167.5,"Low value"
15921,336.03,"Low value"
15922,375.4,"Low value"
15923,127.08,"Low value"
15925,207.15,"Low value"
15930,426.63,"Low value"
15932,2529.89,"High value"
15933,1107.46,"Medium value"
15935,416.86,"Low value"
15937,145.35,"Low value"
15938,404.58,"Low value"
15939,6127.76,"High value"
15940,39.8,"Low value"
15942,337.44,"Low value"
15944,325.1,"Low value"
15945,181,"Low value"
15947,1708.24,"High value"
15948,955.24,"Medium value"
15949,364.72,"Low value"
15950,1825.76,"High value"
15951,746.87,"Medium value"
15952,806.57,"Medium value"
15953,1684.23,"Medium value"
15955,4442.71,"High value"
15957,428.89,"Low value"
15958,104.35,"Low value"
15963,470.76,"Low value"
15965,845.64,"Medium value"
15967,418.83,"Low value"
15969,749.3,"Medium value"
15970,314.1,"Low value"
15971,4199.85,"High value"
15973,515.87,"Low value"
15974,3454.75,"High value"
15975,371.01,"Low value"
15976,430.94,"Low value"
15977,1054.73,"Medium value"
15978,1098.78,"Medium value"
15980,2398.86,"High value"
15981,3408.48,"High value"
15983,1475.02,"Medium value"
15984,2858.37,"High value"
15985,1247.42,"Medium value"
15986,168.12,"Low value"
15987,1451.28,"Medium value"
15988,158.03,"Low value"
15990,792.11,"Medium value"
15992,41.99,"Low value"
15993,2838.32,"High value"
15994,427.07,"Low value"
15996,1076.58,"Medium value"
15998,3095.77,"High value"
16000,12393.7,"High value"
16003,2735.37,"High value"
16005,615.39,"Low value"
16006,101.4,"Low value"
16007,1701.94,"High value"
16008,478.78,"Low value"
16009,992.71,"Medium value"
16010,407.5,"Low value"
16011,3362.71,"High value"
16012,1415.29,"Medium value"
16013,40894.95,"High value"
16014,671.63,"Low value"
16015,720.24,"Medium value"
16016,1534.21,"Medium value"
16017,211.88,"Low value"
16018,408.9,"Low value"
16019,4122.24,"High value"
16020,851.01,"Medium value"
16022,628.28,"Low value"
16023,719.81,"Medium value"
16024,251.24,"Low value"
16025,439.66,"Low value"
16026,236.09,"Low value"
16027,1017.12,"Medium value"
16029,111057.07,"High value"
16030,331.24,"Low value"
16031,548.94,"Low value"
16033,8905.19,"High value"
16034,437.7,"Low value"
16036,758.92,"Medium value"
16037,855.02,"Medium value"
16038,489.23,"Low value"
16040,1313.55,"Medium value"
16041,3166.4,"High value"
16042,1247.17,"Medium value"
16043,773.99,"Medium value"
16045,1340.7,"Medium value"
16048,269.19,"Low value"
16049,1111.79,"Medium value"
16050,137.9,"Low value"
16052,362.06,"Low value"
16053,1511.95,"Medium value"
16054,783.9,"Medium value"
16055,134.8,"Low value"
16056,664.85,"Low value"
16057,2386.02,"High value"
16059,1459.86,"Medium value"
16061,29.95,"Low value"
16062,1153.62,"Medium value"
16063,335.32,"Low value"
16065,372.09,"Low value"
16066,1521.87,"Medium value"
16070,852.15,"Medium value"
16071,326.24,"Low value"
16072,584.32,"Low value"
16073,150.45,"Low value"
16076,2295.93,"High value"
16078,79.2,"Low value"
16079,1352,"Medium value"
16080,257.72,"Low value"
16081,2806.9,"High value"
16083,1317.62,"Medium value"
16084,436.18,"Low value"
16085,981.51,"Medium value"
16086,1123.47,"Medium value"
16091,315.06,"Low value"
16092,856.36,"Medium value"
16093,17,"Low value"
16094,1114.63,"Medium value"
16096,320.62,"Low value"
16097,185.05,"Low value"
16098,2005.63,"High value"
16099,731.9,"Medium value"
16101,1335.44,"Medium value"
16102,1842.14,"High value"
16103,1429.64,"Medium value"
16104,302.36,"Low value"
16105,336.96,"Low value"
16106,108.38,"Low value"
16107,3204.16,"High value"
16108,868.9,"Medium value"
16109,611.88,"Low value"
16110,1337.48,"Medium value"
16112,195.74,"Low value"
16113,161.38,"Low value"
16114,135.75,"Low value"
16115,1667.97,"Medium value"
16116,632.68,"Low value"
16117,232.21,"Low value"
16119,423.36,"Low value"
16120,1324.14,"Medium value"
16121,867.11,"Medium value"
16122,684.42,"Medium value"
16123,307.78,"Low value"
16124,310.85,"Low value"
16125,289.35,"Low value"
16126,6287.77,"High value"
16127,656.25,"Low value"
16128,1880.22,"High value"
16131,3506.54,"High value"
16133,14872.42,"High value"
16134,632.49,"Low value"
16135,517.55,"Low value"
16136,709.38,"Medium value"
16138,7.95,"Low value"
16139,635.41,"Low value"
16140,746.59,"Medium value"
16141,620.4,"Low value"
16142,535.34,"Low value"
16143,2430.04,"High value"
16144,175.2,"Low value"
16145,3857,"High value"
16146,734.13,"Medium value"
16147,375,"Low value"
16148,76.32,"Low value"
16149,280.52,"Low value"
16150,2199.97,"High value"
16152,1829.04,"High value"
16153,1824.23,"High value"
16156,3219.46,"High value"
16157,669.14,"Low value"
16159,348.2,"Low value"
16160,1041.43,"Medium value"
16161,5798.15,"High value"
16162,37.4,"Low value"
16163,1271.6,"Medium value"
16164,842.43,"Medium value"
16168,3804.6,"High value"
16169,1822.97,"High value"
16170,1889.68,"High value"
16171,73.2,"Low value"
16172,1140.21,"Medium value"
16173,1430.07,"Medium value"
16174,1009.55,"Medium value"
16175,1037.59,"Medium value"
16177,331.95,"Low value"
16178,197.9,"Low value"
16179,215.83,"Low value"
16180,10290.88,"High value"
16181,305.54,"Low value"
16182,6617.65,"High value"
16183,338.71,"Low value"
16184,1162.04,"Medium value"
16185,529.41,"Low value"
16186,4021.94,"High value"
16187,6981.64,"High value"
16188,981.86,"Medium value"
16189,215.48,"Low value"
16190,215.08,"Low value"
16191,5447.72,"High value"
16193,314.45,"Low value"
16198,400.681,"Low value"
16200,1080.62,"Medium value"
16201,1905.42,"High value"
16202,365.27,"Low value"
16203,596.65,"Low value"
16204,405.71,"Low value"
16205,761.38,"Medium value"
16206,537.06,"Low value"
16207,394.38,"Low value"
16208,664.26,"Low value"
16209,2262.62,"High value"
16210,21086.3,"High value"
16211,551.27,"Low value"
16212,699.49,"Medium value"
16213,159,"Low value"
16214,1062.75,"Medium value"
16215,242.35,"Low value"
16216,914.93,"Medium value"
16217,349.11,"Low value"
16218,3114.49,"High value"
16221,864.86,"Medium value"
16222,846.72,"Medium value"
16224,1295.3,"Medium value"
16225,1096.32,"Medium value"
16226,255.12,"Low value"
16227,320.12,"Low value"
16229,1010.6,"Medium value"
16230,542.03,"Low value"
16232,998.53,"Medium value"
16233,651.23,"Low value"
16235,876.21,"Medium value"
16236,432.2,"Low value"
16239,455.5,"Low value"
16240,3743.79,"High value"
16241,2607.87,"High value"
16242,3608.16,"High value"
16243,409.1,"Low value"
16244,1522.75,"Medium value"
16245,1474.96,"Medium value"
16247,114.56,"Low value"
16248,152.94,"Low value"
16249,1800.07,"High value"
16250,389.44,"Low value"
16252,295.09,"Low value"
16253,3702.1,"High value"
16255,2630.52,"High value"
16256,772.23,"Medium value"
16257,46.95,"Low value"
16258,5203.51,"High value"
16260,1035.45,"Medium value"
16261,746.83,"Medium value"
16262,31.65,"Low value"
16265,5470.85,"High value"
16266,861.89,"Medium value"
16268,667.65,"Low value"
16270,1141.24,"Medium value"
16271,1435.19,"Medium value"
16272,411.7,"Low value"
16274,357.95,"Low value"
16275,559.87,"Low value"
16276,810.6,"Medium value"
16278,594.93,"Low value"
16279,1522.48,"Medium value"
16281,2062.06,"High value"
16282,168.3,"Low value"
16283,1610.11,"Medium value"
16284,823.97,"Medium value"
16287,142.5,"Low value"
16292,323.6,"Low value"
16293,2261.24,"High value"
16295,1328.55,"Medium value"
16297,328.4,"Low value"
16298,598.2,"Low value"
16302,253.62,"Low value"
16303,5415.43,"High value"
16305,361.22,"Low value"
16306,662.27,"Low value"
16308,2560,"High value"
16309,726.47,"Medium value"
16311,616.26,"Low value"
16313,274.15,"Low value"
16315,226.37,"Low value"
16316,3122.26,"High value"
16317,1341.65,"Medium value"
16318,328.15,"Low value"
16319,404.4,"Low value"
16320,1038.46,"Medium value"
16321,516.6,"Low value"
16322,326.75,"Low value"
16323,207.5,"Low value"
16324,428.68,"Low value"
16325,677.94,"Low value"
16326,3135.96,"High value"
16327,3844.22,"High value"
16330,261.61,"Low value"
16332,1603.2,"Medium value"
16333,26626.8,"High value"
16337,151.05,"Low value"
16338,214.8,"Low value"
16339,109.95,"Low value"
16340,549.07,"Low value"
16341,1984.36,"High value"
16342,322.41,"Low value"
16343,370.48,"Low value"
16344,101.1,"Low value"
16345,575.41,"Low value"
16347,887.65,"Medium value"
16348,1469.45,"Medium value"
16349,53.5,"Low value"
16350,1132.47,"Medium value"
16351,153.9,"Low value"
16352,494.44,"Low value"
16353,6675.71,"High value"
16354,395.8,"Low value"
16356,213.22,"Low value"
16357,658.88,"Low value"
16358,2030.05,"High value"
16359,2041.47,"High value"
16360,3613.37,"High value"
16361,896.66,"Medium value"
16362,817.47,"Medium value"
16363,109.36,"Low value"
16364,707.04,"Medium value"
16365,1540.42,"Medium value"
16366,327.3,"Low value"
16367,804.49,"Medium value"
16368,497.43,"Low value"
16369,1553.66,"Medium value"
16370,1320.56,"Medium value"
16372,367.93,"Low value"
16374,473.03,"Low value"
16376,996.5,"Medium value"
16377,676.2,"Low value"
16378,362.95,"Low value"
16379,2182.9,"High value"
16380,1780.59,"High value"
16383,668.36,"Low value"
16384,584.5,"Low value"
16385,555.89,"Low value"
16386,317.2,"Low value"
16387,94.36,"Low value"
16389,1401.87,"Medium value"
16392,221.19,"Low value"
16393,3151.37,"High value"
16394,1698.62,"High value"
16395,1486.9,"Medium value"
16398,1780.45,"High value"
16399,408.57,"Low value"
16400,303.93,"Low value"
16401,4135.4,"High value"
16402,299.6,"Low value"
16403,193.95,"Low value"
16404,443.05,"Low value"
16405,167.25,"Low value"
16406,163.07,"Low value"
16407,2126.93,"High value"
16409,2028.88,"High value"
16411,214.65,"Low value"
16412,151.83,"Low value"
16413,262.2,"Low value"
16414,126.25,"Low value"
16415,210.35,"Low value"
16416,1075.81,"Medium value"
16418,675.27,"Low value"
16419,984.98,"Medium value"
16422,35563.11,"High value"
16423,346.12,"Low value"
16424,184.56,"Low value"
16425,302.7,"Low value"
16426,1908.25,"High value"
16427,241.06,"Low value"
16428,2.95,"Low value"
16429,284.55,"Low value"
16430,300.85,"Low value"
16431,642.81,"Low value"
16432,287.4,"Low value"
16433,184.26,"Low value"
16434,1522.25,"Medium value"
16438,798.35,"Medium value"
16440,3640.67,"High value"
16441,381.2,"Low value"
16442,616.79,"Low value"
16444,670.57,"Low value"
16445,230.51,"Low value"
16446,336942.1,"High value"
16447,259.01,"Low value"
16448,188.89,"Low value"
16449,740.69,"Medium value"
16450,311.92,"Low value"
16451,266.97,"Low value"
16454,21.95,"Low value"
16455,1841.18,"High value"
16456,2158.37,"High value"
16457,208.36,"Low value"
16458,3482.74,"High value"
16460,814.72,"Medium value"
16461,151.42,"Low value"
16462,170,"Low value"
16463,1461.1,"Medium value"
16464,1314.68,"Medium value"
16466,1603.46,"Medium value"
16468,74.9,"Low value"
16469,650.43,"Low value"
16470,767.34,"Medium value"
16471,223.95,"Low value"
16473,317.36,"Low value"
16474,1931.53,"High value"
16475,544.3,"Low value"
16477,2494.46,"High value"
16478,331,"Low value"
16479,300.83,"Low value"
16480,769.29,"Medium value"
16482,220.62,"Low value"
16483,139.35,"Low value"
16484,429.2,"Low value"
16485,363.65,"Low value"
16488,505.4,"Low value"
16491,731.5,"Medium value"
16493,1373.6,"Medium value"
16494,826.53,"Medium value"
16495,684.41,"Medium value"
16496,1636.82,"Medium value"
16497,2965.69,"High value"
16498,115.82,"Low value"
16499,411.8,"Low value"
16500,400.86,"Low value"
16503,1442.43,"Medium value"
16504,484.38,"Low value"
16505,777.6,"Medium value"
16506,90.3,"Low value"
16509,363.7,"Low value"
16510,248.1,"Low value"
16511,950.26,"Medium value"
16513,874.59,"Medium value"
16515,1627.13,"Medium value"
16516,101.7,"Low value"
16517,162.7,"Low value"
16518,487.72,"Low value"
16519,215.08,"Low value"
16520,1056.52,"Medium value"
16523,9541.27,"High value"
16525,14159.33,"High value"
16526,290.36,"Low value"
16527,228.06,"Low value"
16528,244.41,"Low value"
16529,455.25,"Low value"
16531,1244.59,"Medium value"
16532,6748.8,"High value"
16533,1164.18,"Medium value"
16535,593.75,"Low value"
16536,558.92,"Low value"
16539,1388.81,"Medium value"
16542,119.62,"Low value"
16545,339.3,"Low value"
16546,1670.23,"Medium value"
16549,4154.64,"High value"
16550,2331.69,"High value"
16551,922.12,"Medium value"
16552,379.73,"Low value"
16553,5775.07,"High value"
16554,1032.65,"Medium value"
16555,285.89,"Low value"
16556,3313.79,"High value"
16557,281.85,"Low value"
16558,8419.94,"High value"
16560,866.31,"Medium value"
16561,511.12,"Low value"
16563,1077.74,"Medium value"
16565,173.7,"Low value"
16566,615.31,"Low value"
16567,865.6,"Medium value"
16569,124.2,"Low value"
16570,3853.85,"High value"
16571,1558.16,"Medium value"
16572,1019.5,"Medium value"
16573,678.81,"Medium value"
16574,451.44,"Low value"
16579,30.6,"Low value"
16581,141.24,"Low value"
16582,313.62,"Low value"
16583,233.45,"Low value"
16584,964.13,"Medium value"
16586,463.95,"Low value"
16587,225.15,"Low value"
16589,459.24,"Low value"
16591,213.5,"Low value"
16592,4154.08,"High value"
16593,330.03,"Low value"
16594,181.09,"Low value"
16595,360.16,"Low value"
16596,250.15,"Low value"
